caseid,age,childrern_number,level_of_education,first_language,health,marital_status,birth_country,born_parents,unable_to_play_rent,number_of_unions,more_than_one_job,work_hours_per_week,incmc
16268,60.1,0,3,1,3,5,1,1,2,0,7,NA,6
1284,54,0,2,1,2,1,1,1,2,1,2,37.5,10
15842,51.8,0,2,1,5,5,1,1,2,0,2,38,7
18721,55.7,2,2,1,1,1,1,1,2,1,2,30,9
15019,53.3,3,2,NA,8,1,8,1,8,2,7,NA,NA
17822,64.8,2,3,1,1,1,1,1,3,2,7,NA,4
1329,80,3,5,1,2,4,1,1,2,2,7,NA,8
8964,66.9,1,5,1,3,3,1,1,2,2,7,NA,NA
16363,55.5,0,2,1,4,1,1,1,2,2,2,8,2
7710,70.7,2,3,1,1,4,1,1,2,1,7,NA,7
14566,80,6,5,3,4,4,1,1,2,1,7,NA,NA
4702,35.2,1,2,1,4,5,1,1,2,1,7,NA,4
17177,58.3,1,3,1,3,1,1,1,2,1,7,35,7
6628,55.9,2,4,1,3,3,1,1,2,1,2,65,10
5475,33,0,2,1,2,5,1,1,2,1,7,32,9
5016,70.5,2,1,1,5,1,1,1,3,1,7,NA,11
65,80,2,5,1,3,3,1,1,2,2,7,NA,5
21248,59.5,0,3,1,3,5,1,3,2,0,2,40,12
4569,55.7,2,5,1,3,1,2,1,2,1,2,60,12
3245,49.9,1,3,1,2,2,1,1,2,2,7,NA,9
797,33.7,2,2,1,1,1,1,1,2,1,2,50,11
1818,38.5,3,5,3,2,1,2,1,2,1,2,38,NA
18280,73.9,4,3,3,1,1,2,1,2,2,2,20,7
14906,73.9,2,4,1,3,4,1,1,2,1,7,NA,6
16938,48.6,1,2,1,1,5,2,1,2,1,2,40,6
11123,17,0,5,1,3,5,1,3,7,0,7,4,2
2392,71.1,5,4,1,3,1,1,1,2,1,7,NA,4
18958,54.8,1,4,1,5,2,1,1,2,2,2,40,10
12578,68.8,2,4,3,1,1,1,1,2,1,7,NA,NA
1520,51.6,3,2,1,2,1,1,1,2,1,2,44,9
16623,58.3,3,4,1,1,1,1,1,2,1,2,NA,NA
3877,39,0,3,1,1,1,1,1,3,2,2,35,8
15194,39.3,3,1,1,1,1,2,1,1,1,2,48,10
6763,42.4,2,2,1,3,1,1,1,2,2,2,45,11
2029,80,2,5,3,4,4,1,1,3,1,7,NA,NA
10073,29.8,1,2,1,3,3,1,1,1,1,2,50,7
21008,60.5,2,3,1,2,1,1,1,3,1,2,70,12
7281,65.2,2,4,1,2,1,1,1,2,2,2,40,6
10051,60.1,0,3,1,2,5,1,1,1,2,1,30,NA
5029,47.3,7,3,1,5,3,1,1,2,2,7,NA,4
9196,64.2,0,5,1,3,5,1,1,2,0,7,NA,3
9256,31.4,3,4,1,2,5,1,1,2,1,7,NA,4
601,49.5,3,3,1,2,1,1,1,1,1,2,37.5,5
12050,33.9,0,3,3,3,1,1,1,2,1,2,30,7
5579,27.9,0,3,1,1,5,1,3,2,1,1,42.5,7
12569,24.3,0,2,1,1,5,1,1,1,0,2,30,5
11163,27.6,0,1,1,2,5,1,1,2,1,2,38,8
6285,47.8,3,2,1,2,1,1,1,2,2,2,40,7
15826,52.3,0,2,1,2,4,1,1,2,1,2,40,NA
18385,57.2,2,1,1,2,5,1,1,3,1,2,38.8,12
17089,80,0,3,1,1,4,1,1,3,1,7,NA,NA
7675,17.5,0,5,1,2,5,1,1,7,0,2,24,2
2976,27,0,3,1,1,5,1,1,2,0,2,37.5,7
18598,17.5,0,5,3,1,5,2,1,7,0,2,15,1
15925,54.1,0,4,3,3,5,1,1,2,1,7,65,9
10394,28.8,0,4,1,3,5,1,1,2,0,2,40,9
18549,63.8,3,3,1,3,3,1,1,2,2,2,32,6
10514,35.7,1,3,1,2,1,1,1,2,1,1,46,9
11471,33.1,1,1,1,1,1,1,1,2,1,2,40,8
5316,35.1,2,4,1,4,2,2,1,2,1,7,NA,3
10650,39,4,1,3,1,1,2,1,2,1,7,NA,1
3334,30.8,0,1,1,2,1,1,1,2,1,2,55,12
3998,29.8,0,1,3,3,5,1,1,2,0,2,40,10
20675,55.6,1,3,1,2,1,1,3,2,2,2,35,9
13216,38.3,2,1,1,1,1,1,1,2,1,2,50,12
2531,18.2,0,4,1,3,5,1,1,2,0,2,25,2
19857,53.3,2,2,1,2,3,1,1,2,1,2,37.5,11
12788,44.4,1,1,3,1,3,2,1,2,1,1,40,9
10764,55,7,5,1,3,1,2,1,2,1,2,30,NA
10537,59,3,3,1,3,3,2,1,2,1,2,40,7
7315,64.4,3,2,3,3,1,2,1,2,1,2,10,6
6862,78.7,1,2,1,4,3,1,1,2,2,7,NA,5
1628,65.8,0,1,1,1,1,1,1,2,1,7,NA,NA
19037,80,3,5,3,2,4,2,1,2,1,7,NA,NA
15723,72.7,2,4,1,3,4,1,1,2,1,7,NA,8
6305,59.1,0,1,1,2,5,1,1,2,1,2,35,10
3638,66,4,1,1,1,1,1,2,2,1,2,55,12
5056,32.7,3,3,1,2,1,1,1,2,1,2,30,8
15432,70.1,3,5,1,4,4,1,1,2,1,7,NA,5
18875,76.4,2,2,1,3,3,2,3,2,2,7,NA,1
19362,33.1,4,2,1,3,1,1,1,1,2,2,37.5,9
2189,80,2,4,1,2,1,1,1,3,1,7,NA,5
15695,80,3,2,1,4,4,1,1,2,1,7,NA,7
21773,15.3,0,5,1,1,5,1,1,7,0,2,3,2
2718,57.2,2,2,1,1,1,1,1,3,1,2,22.5,8
4255,44.3,1,9,1,2,5,1,1,2,2,2,50,NA
7248,37.7,0,1,1,4,3,1,1,2,1,7,37.5,10
17499,47,2,2,1,2,3,1,1,2,1,2,40,12
21566,30.1,2,2,1,2,1,1,1,1,1,7,NA,1
5104,58.4,3,1,1,2,1,1,1,2,1,7,NA,7
20431,41.4,0,2,1,2,5,1,1,2,0,2,41,11
11588,47.7,0,1,1,3,3,2,1,2,1,2,50,NA
18929,57.4,1,4,1,2,2,1,1,2,1,2,37.5,7
6245,31.9,2,2,3,1,1,2,1,2,1,2,40,6
18367,75.2,4,2,1,2,4,1,3,2,1,7,NA,NA
12485,52.5,1,2,3,1,1,1,1,2,3,7,40,NA
9124,57.6,2,2,3,3,2,2,1,2,1,2,38.5,9
20907,41.4,1,1,1,8,1,1,1,2,1,2,40,NA
5070,36.1,1,1,1,2,1,1,1,2,1,2,40,11
2907,38.1,2,3,1,2,1,1,1,2,2,7,NA,2
13582,20.8,0,3,1,2,5,1,1,2,0,2,40,9
4752,15.8,0,5,1,1,5,1,1,7,0,2,12,1
18335,75.6,2,5,3,3,1,1,1,3,1,7,NA,7
13427,16.8,0,5,3,2,5,1,1,7,0,7,NA,1
4183,63.3,2,2,1,2,1,1,1,3,1,2,NA,7
20520,46,2,2,4,4,3,1,1,1,1,2,40,6
16850,70.9,2,2,1,4,4,1,1,2,1,7,NA,NA
7915,47.4,0,2,1,2,5,1,1,2,1,2,50,10
8106,16.5,0,5,1,3,5,1,1,7,0,7,NA,1
12690,46.9,0,2,3,1,1,1,1,2,1,2,40,12
21903,16.8,0,5,1,1,5,1,1,7,0,7,NA,1
6990,43.7,0,1,1,2,5,1,1,3,1,2,31,10
21830,48.5,0,1,3,1,3,1,1,2,2,7,50,12
7558,48.7,4,2,1,3,1,1,1,2,2,2,70,11
8576,17.2,0,5,1,2,5,1,1,7,0,7,NA,1
15608,15.3,0,5,1,1,5,1,1,7,0,7,NA,1
19664,60.3,2,4,1,2,1,1,1,2,2,7,NA,9
12146,69.3,2,2,3,2,1,2,1,2,2,7,NA,4
15607,71.6,2,1,1,2,1,1,1,3,1,7,NA,7
19234,60.9,0,3,1,1,3,1,1,2,1,7,NA,9
20645,59.2,2,3,1,1,1,1,1,2,1,2,30,10
5482,61.4,3,3,1,1,1,1,1,2,1,2,60,12
14956,46.7,1,2,3,3,1,2,1,2,1,2,45,8
8708,37.2,2,1,1,2,1,1,1,2,1,2,50,12
12329,55.8,1,4,1,2,3,1,1,2,1,2,40,11
12590,34.7,0,1,1,4,5,1,1,2,1,1,20,4
9748,48.6,0,1,1,1,5,2,1,2,0,2,40,8
8484,32.8,0,1,1,2,1,1,1,2,1,2,45,NA
1071,80,2,4,1,1,4,1,1,2,1,7,NA,4
11950,55.3,2,4,1,3,1,1,1,2,1,7,40,NA
8712,59.8,2,3,1,2,1,2,1,2,1,2,37.5,11
16831,50.9,2,2,1,5,2,1,1,1,4,7,55,5
4111,38.8,2,3,1,2,1,1,1,2,1,2,60,9
19937,36.9,2,2,1,2,1,1,1,2,1,7,NA,1
11609,39.4,0,2,1,4,1,1,1,2,2,2,50,12
9948,31.6,0,1,1,1,5,1,1,1,1,2,70,11
9938,37.5,0,3,1,1,3,1,1,2,2,1,60,10
4661,55.4,2,3,1,5,3,1,1,1,4,7,NA,4
2545,58.3,0,3,1,2,5,1,1,2,1,2,40,8
6357,26.8,1,1,1,2,1,1,1,2,1,2,7,3
4827,47.8,5,4,3,1,1,2,1,3,1,7,NA,6
13489,33.6,2,3,1,1,1,1,1,2,2,2,40,11
4135,29,0,1,1,1,1,1,1,2,1,2,40,8
12107,39.1,1,2,1,2,1,1,1,2,1,2,50,11
7610,53,2,1,1,3,3,1,1,2,1,2,30,NA
8811,23.4,1,4,1,2,1,1,1,2,1,1,65,3
20599,80,6,2,1,3,2,1,1,2,2,7,NA,6
12053,56.8,3,1,3,2,3,1,1,2,1,7,NA,12
20696,25.3,0,1,3,3,5,2,1,2,0,2,40,NA
21413,25,0,1,1,2,1,1,1,2,1,2,35,9
10961,35.7,0,1,1,2,5,1,1,2,1,2,55,9
2091,19.7,0,3,1,4,5,1,3,2,0,2,25,5
11365,35.5,3,2,3,3,1,2,1,1,1,2,32,NA
6547,36.6,1,4,1,3,5,1,1,2,3,2,45,7
10075,21,0,5,1,3,5,2,1,2,0,7,39,3
13298,46,2,1,3,2,1,2,1,2,1,7,NA,1
2025,17.3,0,5,3,1,5,2,1,7,0,7,NA,1
18090,41.2,2,1,1,1,1,1,1,2,2,7,1,6
2479,38.3,1,1,3,1,1,2,1,2,1,2,75,10
17395,36.9,3,1,1,1,1,2,1,2,1,2,20,1
21002,35.4,0,1,1,1,5,1,1,2,1,2,40,11
21182,63.6,2,1,1,1,1,1,1,2,1,2,45,12
4837,44.2,3,2,1,1,1,1,1,2,1,7,NA,1
17776,36.3,0,8,NA,8,1,8,1,2,1,8,NA,NA
16422,60.5,2,2,3,2,1,2,1,2,1,2,40,9
12604,45.1,1,3,1,2,1,1,1,2,2,2,37.5,10
3236,42.3,1,4,3,3,1,2,1,2,1,2,30,4
9464,37.3,2,2,3,2,1,2,1,2,2,2,40,12
11362,20.2,1,3,1,2,5,1,3,1,0,1,40,6
15955,48,3,1,1,3,2,1,1,1,2,2,60,8
21604,42.2,2,2,1,3,1,1,1,2,1,7,NA,1
19016,48.8,0,8,NA,8,1,8,1,2,1,8,NA,NA
8134,39.7,1,1,1,1,2,2,1,2,2,2,40,NA
18392,28,0,1,3,3,5,2,1,2,0,2,50,10
20219,38.6,3,1,3,1,1,2,1,2,1,2,40,12
18507,25.2,0,2,1,2,5,1,1,2,0,2,40,10
3648,52.6,0,2,1,2,5,1,1,2,0,2,40,8
19116,58.8,0,1,1,2,3,1,3,2,1,2,50,12
2381,60.4,2,3,1,2,1,1,1,2,1,2,30,5
4909,51,2,1,2,2,1,1,1,2,1,2,40,11
21511,76.4,2,8,1,5,1,1,3,2,1,7,NA,NA
18913,69.3,2,3,1,1,1,1,1,3,1,7,NA,8
9818,46.8,2,2,1,2,1,1,1,2,1,2,40,11
17704,57.8,2,3,1,3,1,1,1,2,1,2,45,9
5168,28.8,0,2,1,1,2,1,1,2,1,2,40,11
3421,58.6,2,2,1,1,1,1,1,3,2,2,21,3
20170,16.2,0,5,1,3,5,1,1,7,0,7,NA,1
8006,49.3,4,4,1,3,1,1,1,2,4,2,40,10
18030,17.4,0,5,1,2,5,1,3,7,0,2,8,3
17936,53.8,2,1,1,2,2,2,1,2,1,2,50,10
21964,39.8,2,2,1,1,1,1,1,2,1,7,NA,1
9829,17.5,0,5,1,3,5,1,1,7,0,2,20,2
11976,36.7,0,1,3,4,1,2,1,2,1,2,40,10
22349,33.1,2,1,1,3,1,2,1,2,1,2,55,10
6958,46.5,0,2,5,1,5,1,1,2,0,2,40,NA
2556,27.1,1,4,3,2,1,2,1,1,1,2,37.5,NA
21229,30.6,1,5,3,3,1,2,1,1,1,7,40,NA
21444,34.9,1,1,1,2,1,1,1,2,1,2,40,10
18394,19.1,0,5,3,3,5,2,1,2,0,2,9,NA
4995,29.6,0,2,1,1,5,1,3,2,1,2,45,8
8023,41.3,2,1,1,1,1,1,1,2,1,2,45,12
7530,17.8,0,5,4,2,5,1,1,7,0,2,16,NA
2303,59.8,1,3,1,2,1,1,1,2,2,2,30,12
7967,41.8,2,1,1,2,1,1,1,2,1,2,NA,10
19393,39.4,0,2,1,1,5,1,3,2,4,2,40,10
18652,36,3,1,1,2,1,1,1,2,1,2,36,11
12786,54.1,2,1,1,2,1,1,1,2,1,2,45,12
13182,29.8,0,1,1,3,5,1,1,2,0,1,45,10
1453,39.6,3,1,1,3,1,1,1,2,2,2,20,8
13158,53.1,3,1,1,1,1,1,1,2,2,2,60,12
8643,36.1,1,1,1,2,1,1,1,2,1,2,17,3
18324,37.8,0,1,3,1,5,2,3,2,1,2,52,11
21506,80,2,1,1,4,4,1,1,2,1,7,NA,6
8171,70.1,4,5,3,1,1,2,1,2,1,7,NA,4
11572,17.4,0,5,1,1,5,1,1,7,0,2,15,2
6868,20.9,0,3,3,1,5,2,1,2,0,2,10,2
6340,57.8,0,4,1,3,3,1,1,2,1,2,20,3
6905,69.5,2,1,1,3,1,2,1,2,1,7,NA,NA
2261,49.3,0,1,1,3,3,1,1,2,1,2,40,12
16630,58.8,0,1,1,2,1,1,1,2,1,9,NA,12
3034,50.1,0,2,1,2,5,1,1,2,1,2,40,12
20590,54.1,1,3,3,3,1,2,1,2,1,2,40,8
13986,35.9,1,1,1,1,1,1,1,2,1,2,40,12
6633,61.7,1,3,1,3,1,1,2,2,1,7,NA,1
2357,44.7,2,2,1,3,1,2,1,2,1,2,40,11
5283,58.4,1,1,1,1,1,1,1,2,1,7,25,9
9358,16.3,0,5,1,1,5,1,1,7,0,2,3,3
12052,37.8,1,1,1,2,2,1,1,2,1,2,20,11
5328,26.8,0,2,1,2,5,1,1,2,0,2,40,8
17878,58.2,1,3,1,4,3,1,1,1,3,2,40,6
15100,41.3,0,4,3,5,1,2,1,2,1,7,NA,1
16834,63.4,3,3,1,4,1,1,1,3,1,7,NA,3
3225,65.5,0,1,1,2,5,1,3,1,1,2,38.5,12
496,46.3,2,2,3,5,1,2,1,2,1,7,NA,3
21442,15.9,0,5,1,1,5,1,1,7,0,7,NA,1
13773,46.7,0,2,2,3,5,1,1,2,1,2,40,9
21997,68.9,0,3,2,2,3,1,1,2,2,7,NA,5
7718,61.6,3,1,3,4,1,1,1,2,1,7,NA,8
4910,66.7,2,2,3,3,2,2,3,2,1,2,40,7
4838,66,2,4,NA,4,1,8,1,2,1,7,NA,NA
9607,57.8,2,3,1,3,2,1,1,2,1,2,40,10
20592,78.7,2,2,1,3,4,1,1,2,1,7,NA,8
2951,38.5,2,2,3,2,1,2,1,2,1,2,40,11
14423,77.6,5,3,1,4,1,1,1,3,1,7,NA,NA
11158,67.3,3,2,1,2,1,1,1,3,1,2,30,NA
7047,34.1,0,1,1,2,5,1,1,2,1,2,55,11
2740,69.8,4,5,1,4,4,1,1,2,1,7,NA,5
10329,15.8,0,5,1,3,5,1,1,7,0,7,NA,1
9360,24.2,0,1,5,2,5,2,1,1,0,2,45,1
2640,53,2,4,1,2,1,1,1,2,1,2,37,10
7941,80,2,1,1,2,1,1,1,3,1,7,NA,10
530,31.6,1,2,1,3,1,1,1,2,1,2,50,11
21125,38.6,2,1,1,1,1,1,1,2,1,2,40,12
2119,33.8,1,2,1,2,1,1,1,2,1,2,35,7
9061,37.8,2,2,1,3,1,1,1,2,2,2,40,12
21761,50.4,0,2,1,4,5,1,1,2,0,2,37.5,10
6686,60.9,1,1,1,2,3,1,1,2,3,2,75,8
20768,45.3,2,2,1,2,1,1,1,2,2,2,30,10
14383,24.8,0,2,1,2,5,1,1,2,1,2,50,5
585,27.5,0,4,1,2,5,1,1,2,1,2,40,7
7748,58.3,0,3,1,2,1,1,1,3,2,2,40,10
3437,75.1,3,4,5,1,1,1,1,3,1,7,NA,6
10065,67,3,4,2,3,1,1,1,2,1,7,NA,6
22161,39.9,2,2,3,4,3,2,1,2,1,1,31,8
11094,17,0,5,1,2,5,1,1,7,0,7,NA,1
14848,43,0,1,2,1,1,1,1,2,1,2,37,11
18108,66.1,3,4,3,2,1,2,3,3,1,7,NA,4
19996,76.2,5,2,3,5,3,1,1,2,1,7,NA,6
9321,16.2,0,5,1,1,5,1,1,7,0,7,NA,1
9442,52.9,2,1,3,3,2,2,1,2,1,2,55,10
21137,18.2,1,5,1,2,5,1,1,2,1,7,NA,1
4594,38.8,4,2,1,2,1,1,1,2,2,2,60,12
10087,53.9,3,5,3,2,3,2,1,1,1,2,45,10
15958,47.9,1,2,3,2,1,2,1,2,1,2,47,7
19163,55,3,4,3,2,3,2,1,1,2,7,NA,4
19324,79.2,4,5,3,2,4,2,1,2,1,7,NA,6
9087,64.5,1,1,1,3,1,2,1,2,1,2,37.5,10
15760,43.9,1,3,1,2,5,1,1,2,2,2,30,6
21221,64.5,3,5,3,3,1,2,1,3,1,2,37,6
20285,57.4,0,2,1,1,5,1,1,2,1,7,NA,4
6752,58.4,0,1,3,5,5,2,1,2,0,7,NA,3
2865,80,3,5,3,3,4,1,1,2,1,7,NA,NA
15940,64.8,1,4,1,4,1,1,1,2,3,7,NA,6
16155,50.2,0,5,1,4,5,1,3,2,0,2,40,9
6049,63.3,2,8,NA,8,1,8,1,2,1,7,40,NA
18729,48.2,2,5,1,4,5,1,1,2,1,2,32.5,4
13247,76.2,3,5,3,2,4,2,1,3,2,7,NA,5
10395,80,7,1,1,3,4,1,1,2,1,7,NA,4
9495,42,2,5,3,1,1,2,1,2,1,2,55,7
17880,53.5,4,5,3,4,3,1,1,2,3,7,NA,1
560,52.8,2,3,1,2,5,1,1,2,1,2,37.5,9
12764,18.2,0,4,4,2,5,1,1,2,0,2,60,3
21602,78.3,1,1,3,4,1,2,1,2,1,7,NA,NA
6778,71.4,2,3,1,2,1,2,1,2,1,7,NA,8
10483,23.8,0,2,1,1,5,1,1,2,0,7,35,5
5004,30.1,0,4,1,2,5,1,1,2,1,2,40,NA
2858,52,5,2,3,2,1,2,1,2,1,2,60,NA
19269,56.7,1,4,1,4,1,1,1,2,1,7,NA,1
1841,80,1,2,3,2,4,1,1,2,1,7,NA,NA
7640,39.3,1,1,3,1,5,2,1,2,1,2,14,5
1278,21.8,0,3,1,3,5,1,1,2,0,2,13,3
17713,72.6,2,1,1,2,1,1,1,2,1,2,0.3,6
9337,28.3,3,5,3,4,5,1,3,2,2,2,40,7
828,55,2,4,1,1,5,1,1,2,3,2,40,8
2094,67.5,1,1,3,4,1,2,1,2,1,2,40,12
15302,65.2,2,1,1,1,1,1,1,2,1,2,55,NA
20532,76.5,2,1,3,3,1,2,1,3,1,7,NA,3
1535,55.9,0,2,1,4,5,1,1,2,1,7,NA,6
495,78.1,3,5,1,4,4,1,1,2,1,7,NA,4
7585,64.9,0,1,1,3,5,2,1,2,0,7,NA,4
6026,70.5,2,2,1,2,4,1,1,2,2,7,NA,6
11192,32.1,2,1,3,2,1,2,1,2,1,7,16,4
15830,37.5,1,2,1,3,4,1,1,2,1,2,37.5,11
11504,30.7,2,4,5,3,1,2,1,2,1,2,42.5,7
13685,34.8,1,1,3,2,1,2,1,2,1,2,38,NA
19833,56.6,1,2,1,3,5,1,1,2,1,2,40,12
666,25.6,1,1,1,1,1,1,1,2,1,7,40,10
3432,37.3,2,5,1,3,1,1,1,2,2,2,40,6
12876,52.1,2,1,2,2,1,1,1,2,3,2,50,12
17459,54.2,2,2,3,3,3,2,1,2,1,2,37.5,10
978,38.7,2,1,1,2,1,1,1,2,1,2,40,8
22391,25.4,0,2,1,1,5,1,1,2,1,2,NA,NA
5858,56.4,2,4,1,3,1,1,1,2,1,2,30,9
19472,17.1,0,5,1,3,5,2,1,7,0,2,12,2
18510,47.1,1,5,1,3,5,1,1,2,1,2,40,6
10382,15.5,0,5,1,4,5,1,1,7,0,7,NA,1
11913,29.8,1,5,1,4,5,1,1,2,1,1,35,8
15075,27.8,1,3,1,2,5,1,3,2,2,2,60,10
8689,51.3,1,3,1,3,1,1,1,2,1,2,26,6
10151,42.9,0,3,1,3,5,1,1,2,0,2,35,7
3177,30.7,0,1,1,2,1,1,1,2,2,2,45,11
515,39.2,0,4,1,2,5,1,1,2,0,2,40,8
11695,29.5,4,5,3,2,2,2,1,2,1,7,NA,6
148,24,0,4,1,4,5,1,1,2,1,2,40,7
359,30.5,1,2,3,3,1,2,1,2,1,2,40,8
19052,30.5,2,3,1,1,5,1,1,2,2,2,70,11
7599,52.3,3,3,3,2,1,1,1,2,4,2,42,11
3997,73.6,6,5,2,2,1,1,1,3,1,7,NA,5
21887,17.3,0,5,2,2,5,1,1,7,0,7,50,2
8575,49.9,2,3,1,1,1,2,1,2,2,1,20,7
1342,21.3,0,3,1,2,5,1,1,2,0,7,75,9
17691,65.8,1,2,1,3,1,1,1,2,1,7,NA,10
6051,43.4,2,2,1,2,1,1,1,2,2,1,50,11
14345,47.2,0,2,1,3,5,1,1,2,2,2,37.5,7
3489,38.8,2,2,1,2,5,1,1,2,2,2,40,10
12192,46.7,1,2,3,2,5,1,1,2,1,2,45,9
774,50.8,3,2,1,3,1,1,1,2,2,7,NA,4
18694,59.5,2,1,3,2,1,2,1,2,2,7,NA,9
11337,56.3,2,2,2,5,3,1,1,1,1,7,NA,3
3366,66.5,2,2,1,5,1,1,1,3,1,7,NA,6
14919,65.5,2,1,1,3,1,1,1,3,1,2,15,6
3201,19.2,0,3,1,2,5,1,1,2,0,2,18,NA
484,63.4,3,5,2,3,3,1,1,2,1,2,32,6
10790,16.3,0,5,1,1,5,1,1,7,0,7,25,2
19730,43.4,4,5,1,1,1,1,1,2,1,2,14,9
5550,44.7,2,2,1,1,1,1,1,2,1,2,40,NA
13474,16.8,0,5,1,1,5,1,1,7,0,7,NA,1
3560,56.8,0,5,1,3,5,1,1,2,1,2,40,NA
20508,19,0,4,1,3,5,1,1,2,0,7,NA,1
18636,80,2,5,3,4,4,1,1,2,1,7,NA,5
15591,49.1,2,2,3,3,2,2,1,2,1,2,37.5,NA
655,35,2,1,3,2,1,1,1,2,1,2,20,8
20891,69.3,2,5,3,2,4,1,1,3,2,7,NA,5
6109,80,2,4,1,4,4,1,1,3,1,7,NA,7
5094,66.2,3,3,1,1,3,1,1,2,3,7,NA,1
1815,33.1,1,1,1,2,1,1,1,2,1,2,37.5,NA
15411,24.4,0,1,3,4,5,2,1,2,0,2,40,9
1243,20.4,0,2,3,3,5,2,1,2,0,2,42.5,4
2491,49.5,NA,8,1,1,1,1,9,2,1,7,NA,NA
13181,49,3,3,1,1,1,1,1,3,1,2,40,9
16900,34,4,4,3,1,1,2,1,2,1,2,15,4
2456,80,1,5,3,4,4,2,1,3,1,7,NA,1
6299,43.2,0,2,3,2,5,1,1,2,1,2,40,3
7725,19.5,0,3,3,2,5,1,3,2,0,7,NA,2
134,23.8,0,3,1,1,5,2,1,2,0,7,NA,1
8516,52.4,2,3,1,3,1,2,1,2,1,2,50,12
1773,68.2,2,1,3,2,1,2,1,2,1,2,20,7
9758,39.8,3,2,1,3,1,1,1,2,2,2,55,12
21024,75.5,2,1,3,2,1,2,1,3,1,7,NA,NA
5391,59.4,3,1,3,2,1,2,1,2,1,2,40,10
20337,80,4,5,3,2,2,2,1,2,2,7,NA,4
8299,71.9,2,4,3,4,3,2,1,2,2,7,NA,9
2050,66.9,3,1,1,2,1,1,1,3,1,2,16,7
10969,29.2,0,1,3,3,5,2,1,2,0,2,40,7
1704,22.3,0,3,3,2,5,2,1,2,0,7,12,3
15254,48.8,2,1,3,1,1,2,1,2,1,2,40,NA
14959,50.5,2,1,3,2,1,2,1,2,1,2,38,10
1455,41.3,1,2,3,3,1,2,1,2,1,2,40,8
17494,60.2,1,1,5,2,1,2,1,2,1,2,75,10
22153,40.7,1,3,1,5,5,1,1,1,2,2,40,5
13270,20,0,3,3,2,5,2,1,2,0,1,25,2
13563,59.1,2,1,3,3,1,2,1,2,1,2,40,7
15216,33.2,2,1,1,3,3,1,1,2,2,2,45,9
12277,80,3,5,1,3,4,1,1,2,1,7,NA,7
17447,50.7,2,3,3,2,1,2,1,2,1,7,NA,4
12566,49.6,0,1,3,3,5,1,1,2,0,2,40,9
891,29.3,0,1,3,1,5,1,1,2,0,2,40,10
14838,76.5,2,4,3,3,1,2,1,2,1,7,NA,4
16917,64.3,2,2,1,2,1,1,1,2,1,2,40,7
20087,27.1,0,2,3,4,5,2,1,2,0,1,25,4
12839,73.9,0,2,3,1,5,2,1,2,0,7,NA,4
8911,39.1,1,1,1,2,1,1,1,2,1,2,40,9
5518,45.5,2,2,3,3,1,2,1,2,2,2,40,NA
13493,62.5,1,5,1,2,5,1,1,2,0,2,27,5
17055,39.4,2,1,3,1,1,2,1,2,1,2,28,10
16249,20.6,0,4,1,2,5,1,1,2,0,7,40,1
2184,37.9,2,1,1,2,1,1,1,2,1,2,40,10
17199,37,2,1,1,2,1,1,1,2,1,2,35,10
8418,47.6,0,3,1,3,1,1,1,2,1,2,40,10
21173,52,1,2,1,2,3,1,1,2,1,2,50,12
18967,35.4,2,3,1,3,1,1,1,2,1,1,50,4
7143,68.9,1,4,1,3,2,1,1,2,2,2,25,NA
4137,72.3,2,2,1,1,1,2,1,2,1,7,NA,6
15977,17.5,0,5,1,3,5,1,1,7,0,2,15,2
4814,80,2,5,3,2,1,2,1,3,1,7,NA,10
2232,28.7,1,4,1,2,1,1,1,2,1,7,NA,3
17855,22.3,0,4,1,3,5,1,1,2,0,2,40,4
842,45.5,2,1,1,3,1,1,1,2,1,2,40,10
9913,43.2,1,2,1,2,1,1,1,2,1,2,40,10
8104,38.1,2,2,3,2,1,2,1,2,1,7,NA,1
6399,70.8,3,1,1,1,1,1,1,3,1,7,NA,8
19577,35.7,1,2,1,1,5,1,1,2,2,2,20,6
19071,34.3,1,1,1,2,1,1,1,2,1,2,50,9
11341,39,4,5,3,2,5,2,1,2,1,7,NA,1
20193,42.5,0,4,5,5,5,2,1,1,0,7,NA,NA
19653,16.3,0,5,1,1,5,1,1,7,0,7,17.5,1
9546,51,2,3,2,3,1,1,1,2,1,2,40,12
9694,68.6,3,4,1,3,1,1,1,2,2,2,24,10
5384,45.2,1,1,3,2,1,2,1,2,1,2,30,5
6499,80,2,3,1,1,1,1,1,3,1,7,NA,6
2320,48.4,0,2,3,2,5,2,1,2,1,2,32,8
15658,39.6,1,1,1,2,5,1,1,2,0,2,40,12
22409,80,1,2,1,3,1,1,1,3,2,7,NA,NA
17606,49.6,0,1,3,2,1,2,1,2,1,2,50,NA
1286,21.6,0,3,6,1,5,1,1,2,0,7,48,5
35,47.8,2,1,1,2,1,2,1,2,2,2,54,12
9967,18.7,0,4,1,1,5,1,1,2,0,1,40,3
2040,24.7,0,1,3,2,5,1,1,2,0,7,NA,1
21083,66.6,2,1,1,2,3,2,2,2,1,7,NA,6
14046,43.6,2,2,1,1,1,1,1,2,1,2,18,5
6080,80,2,2,1,3,3,1,1,2,1,7,NA,5
9262,42.3,3,2,1,3,1,1,1,2,1,2,50,12
1930,69.2,NA,2,1,4,4,1,1,2,2,7,NA,7
21868,42.1,0,4,1,3,5,1,1,2,1,2,40,7
17484,31.1,0,2,1,1,5,1,1,2,1,2,37,8
